"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"411","Andre Smith Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"412","Jacob Martin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"413","Chris Board (BAL)","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"414","Trent Sieg (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"415","Thomas Hennessy (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Arden Key (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"417","Marcus Davenport (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"418","Malik Jefferson (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"419","Za'Darius Smith (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.9%"
"420","Shane Ray (TEN)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"421","Shaq Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","13.7%"
"422","Preston Smith (GB)","0","0","0","0","0","0","0","0","0","0","0","9.9%"
"423","Danielle Hunter (HOU)","6","1","2","1","0","0","0","0","1","0.0","0.0","52.1%"
"424","Denzel Perryman (LAC)","0","0","0","0","0","0","0","0","0","0","0","10.2%"
"425","David Mayo (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"426","Damien Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"427","Randy Gregory (TB)","3","0","1","0","0","0","0","0","1","0.0","0.0","1.5%"
"428","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"430","Rick Lovato (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"431","Josh Harris (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"432","JJ Jansen (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"433","Joey Bosa (LAC)","2","0","0","0","0","0","0","0","1","0.0","0.0","15.8%"
"434","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"435","Morgan Cox (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"436","Casey Kreiter (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"437","Joe Cardona (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"438","Charley Hughlett (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"439","Jon Weeks (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"440","Aaron Brewer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"441","De'Vondre Campbell (SF)","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"442","Jihad Ward (MIN)","2","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"443","Elandon Roberts (PIT)","0","0","0","0","0","0","0","0","0","0","0","14.4%"
"444","Matthew Judon (NE)","0","0","0","0","0","0","0","0","0","0","0","17.0%"
"445","Tyler Matakevich (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"446","Neville Hewitt (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"447","Shayne Simon (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
