"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"262","Zach Mathis (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","David White Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Jaaron Hayek (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Brevin Easton (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Joseph Scates (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","JJ Laap (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Dimitri Stanley (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Marcus Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Phillip Brooks (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Ty James (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Chase Cota (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Ladd McConkey (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"277","Xavier Legette (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"278","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"279","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"280","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"281","Lideatrick Griffin (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Jalen Coker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"284","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"286","Jadon Janke (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Devaughn Vele (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Ryan Flournoy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"290","Ja'Lynn Polk (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"291","Je'Quan Burton (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"293","Ricky Pearsall (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"294","Isaiah Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Malik Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"296","Luke McCaffrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2%"
"297","Marcus Rosemy-Jacksaint (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"298","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"299","Joshua Cephus (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"302","Austin Trammell (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"303","Racey McMath (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Jalen Camp (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Kawaan Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Terrace Marshall Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"307","Jacob Harris (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Ainias Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"309","Jalen McMillan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"310","Simi Fehoko (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"311","Mike Strachan (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"312","Khalil Shakir (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.3%"
"313","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Joseph Ngata (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Tim Jones (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"317","Michael Bandy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","Jordan Whittington (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"319","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"320","Kearis Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Wan'Dale Robinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.5%"
"322","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"323","Kayshon Boutte (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"324","Brian Thomas Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.7%"
"325","Rakim Jarrett (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"326","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.9%"
"327","Zay Flowers (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.9%"
"328","Ronnie Bell (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"329","Ramel Keyton (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"330","Troy Franklin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"331","Marvin Harrison Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.8%"
"332","Jordan Addison (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.3%"
"333","Cornelius Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"334","Xavier Worthy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.2%"
"335","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"336","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"337","Kyric McGowan (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Rashid Shaheed (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.9%"
"339","Montrell Washington (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"340","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"341","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"342","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"343","Raleigh Webb (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Lance McCutcheon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"345","Kaden Davis (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"346","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"347","Kendric Pryor (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"348","Dennis Houston (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"349","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"350","Danny Gray (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"351","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"352","Jalen Virgil (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"353","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"354","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"355","Xavier Weaver (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"356","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"357","Bo Melton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"358","Justin Shorter (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"359","Mitchell Tinsley (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"361","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"362","Brandon Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"363","Adonai Mitchell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.2%"
"364","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"365","Robert Woods (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.7%"
"366","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"367","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Odell Beckham Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.9%"
"369","Davante Adams (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"370","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"376","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Julio Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"378","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","Justin Hardee Sr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"382","David Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"383","Kendrick Bourne (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2%"
"384","Zach Pascal (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"385","Mike Williams (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.6%"
"386","John Ross (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"387","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"388","Isaiah McKenzie (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"389","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Noah Brown (HOU)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","23.4%"
"391","Mack Hollins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"392","Trent Sherfield Sr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"393","Brandon Powell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"394","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"395","Byron Pringle (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"396","KhaDarel Hodge (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"397","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Cam Sims (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Dante Pettis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"400","Michael Gallup (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.3%"
"401","Tre'Quan Smith (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Cedrick Wilson Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"403","DJ Moore (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.6%"
"404","Braxton Berrios (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"405","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"406","Allen Lazard (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.7%"
"407","Equanimeous St. Brown (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"408","Daurice Fountain (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Ray-Ray McCloud III (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"410","DeAndre Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"411","Chris Conley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"412","Ty Montgomery II (FA)","0","0","0","0","0","0","0","1","2","0","0","1","0.0","0.0","0.0%"
"413","Phillip Dorsett II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"414","Stefon Diggs (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.7%"
"415","Damiere Byrd (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Jamison Crowder (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"417","Nelson Agholor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"418","Sterling Shepard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"419","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"420","Rory Starkey Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"421","Lynn Bowden Jr. (FA)","1","1","5","5.0","5","0","0","2","-6","0","0","1","-0.1","-0.1","0.0%"
""
""
