"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"260","Hamze El-Zayat (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","David Wallis (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Derek Slywka (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Zach Mathis (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","David White Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Jaaron Hayek (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Brevin Easton (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Cole Burgess (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Joseph Scates (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","JJ Laap (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Dimitri Stanley (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Marcus Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Phillip Brooks (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Drake Stoops (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Ty James (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Chase Cota (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Ladd McConkey (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.9%"
"278","Xavier Legette (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3%"
"279","Roman Wilson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"280","Jamari Thrash (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"281","Casey Washington (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"282","Lideatrick Griffin (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Jalen Coker (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Anthony Gould (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"285","Dayton Wade (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Tahj Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"287","Jadon Janke (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Devaughn Vele (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Tejhaun Palmer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Ryan Flournoy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"291","Ja'Lynn Polk (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"292","Je'Quan Burton (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Brenden Rice (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"294","Ricky Pearsall (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"295","Isaiah Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","Malik Washington (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"297","Luke McCaffrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2%"
"298","Marcus Rosemy-Jacksaint (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Bub Means (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"300","Joshua Cephus (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Jha'Quan Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Ben Skowronek (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"303","Terrace Marshall Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"304","Jacob Harris (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Racey McMath (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Jalen Camp (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Kawaan Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Jordan Whittington (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"309","Ainias Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"310","Drake London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.1%"
"311","Jalen McMillan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"312","Simi Fehoko (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"313","Ramel Keyton (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"315","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Joseph Ngata (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"318","Mike Strachan (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"319","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"320","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"321","Michael Bandy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Jermaine Burton (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"323","Kearis Jackson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Malik Cunningham (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"325","Kayshon Boutte (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"326","Jacob Copeland (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"327","Joshua Palmer (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","24.5%"
"328","Frank Darby (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Javon Baker (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"330","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9%"
"331","Tyquan Thornton (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"332","Brian Thomas Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.7%"
"333","Troy Franklin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"334","Parker Washington (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"335","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"336","Marvin Harrison Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.8%"
"337","Ronnie Bell (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"338","Cornelius Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"339","Xavier Worthy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.2%"
"340","Kevin Austin Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"341","Kyric McGowan (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"342","Rashid Shaheed (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.9%"
"343","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Montrell Washington (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"345","Josh Downs (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.8%"
"346","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"347","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"348","Dennis Houston (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"349","Raleigh Webb (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"350","Lance McCutcheon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"351","Kaden Davis (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"352","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"353","Kendric Pryor (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"354","Danny Gray (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"355","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"356","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"357","Jalen Virgil (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"358","Xavier Weaver (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"359","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"361","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"362","Bo Melton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"363","Justin Shorter (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"364","Mitchell Tinsley (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"365","A.T. Perry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"366","Adonai Mitchell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.2%"
"367","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"369","Brandon Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"370","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"371","N'Keal Harry (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"372","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"376","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"382","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"383","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Justin Hardee Sr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"385","David Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"386","Kendrick Bourne (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2%"
"387","Zach Pascal (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"388","Mike Williams (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.6%"
"389","John Ross (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","JuJu Smith-Schuster (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.9%"
"391","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"392","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"393","Isaiah McKenzie (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"394","Noah Brown (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.4%"
"395","Mack Hollins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"396","Trent Sherfield Sr. (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"397","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Cam Sims (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"400","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"401","Tre'Quan Smith (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Dante Pettis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"403","Braxton Berrios (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"404","River Cracraft (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"405","DJ Chark Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.7%"
"406","Allen Lazard (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.7%"
"407","Daurice Fountain (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"408","Marquez Valdes-Scantling (BUF)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"409","Ray-Ray McCloud III (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"410","DeAndre Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"411","Chris Conley (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"412","Phillip Dorsett II (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"413","Damiere Byrd (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"414","Rory Starkey Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"415","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"416","Deonte Harty (BAL)","0","1","0","0","0","0","0","1","-2","0","0","1","-0.2","-0.2","0.1%"
"417","Derius Davis (LAC)","1","1","-3","-3.0","0","0","0","0","0","0","0","1","-0.3","-0.3","0.3%"
"418","Garrett Wilson (NYJ)","2","8","9","4.5","5","0","0","0","0","0","1","1","-1.1","-1.1","97.8%"
"419","Xavier Gipson (NYJ)","1","2","7","7.0","7","0","0","0","0","0","1","1","-1.3","-1.3","0.7%"
"420","Tyler Scott (CHI)","1","2","4","4.0","4","0","0","0","0","0","1","1","-1.6","-1.6","0.2%"
""
""
